"StateFIPS","State","Year","Hosps","Age_Group","Sex"
24,"Maryland",2008,63,"35 TO 64","Male"
24,"Maryland",2008,24,"35 TO 64","Female"
24,"Maryland",2008,37,">= 65","Male"
24,"Maryland",2008,42,">= 65","Female"
24,"Maryland",2009,0,"0 TO 4","Male"
24,"Maryland",2009,0,"0 TO 4","Female"
24,"Maryland",2009,0,"5 TO 14","Male"
24,"Maryland",2009,0,"5 TO 14","Female"
24,"Maryland",2009,19,"15 TO 34","Male"
24,"Maryland",2009,2,"15 TO 34","Female"
24,"Maryland",2009,32,"35 TO 64","Male"
24,"Maryland",2009,9,"35 TO 64","Female"
24,"Maryland",2009,15,">= 65","Male"
24,"Maryland",2009,8,">= 65","Female"
24,"Maryland",2010,0,"0 TO 4","Male"
24,"Maryland",2010,1,"0 TO 4","Female"
24,"Maryland",2010,0,"5 TO 14","Male"
24,"Maryland",2010,0,"5 TO 14","Female"
24,"Maryland",2010,26,"15 TO 34","Male"
24,"Maryland",2010,2,"15 TO 34","Female"
24,"Maryland",2010,89,"35 TO 64","Male"
24,"Maryland",2010,24,"35 TO 64","Female"
24,"Maryland",2010,46,">= 65","Male"
24,"Maryland",2010,25,">= 65","Female"
24,"Maryland",2011,0,"0 TO 4","Male"
24,"Maryland",2011,0,"0 TO 4","Female"
24,"Maryland",2011,0,"5 TO 14","Male"
24,"Maryland",2011,0,"5 TO 14","Female"
24,"Maryland",2011,12,"15 TO 34","Male"
24,"Maryland",2011,2,"15 TO 34","Female"
24,"Maryland",2011,79,"35 TO 64","Male"
24,"Maryland",2011,20,"35 TO 64","Female"
24,"Maryland",2011,43,">= 65","Male"
24,"Maryland",2011,30,">= 65","Female"
24,"Maryland",2012,1,"0 TO 4","Male"
24,"Maryland",2012,1,"0 TO 4","Female"
24,"Maryland",2012,1,"5 TO 14","Male"
24,"Maryland",2012,0,"5 TO 14","Female"
24,"Maryland",2012,22,"15 TO 34","Male"
24,"Maryland",2012,8,"15 TO 34","Female"
24,"Maryland",2012,57,"35 TO 64","Male"
24,"Maryland",2012,40,"35 TO 64","Female"
24,"Maryland",2012,70,">= 65","Male"
24,"Maryland",2012,62,">= 65","Female"
24,"Maryland",2013,1,"0 TO 4","Male"
24,"Maryland",2013,0,"0 TO 4","Female"
24,"Maryland",2013,0,"5 TO 14","Male"
24,"Maryland",2013,0,"5 TO 14","Female"
24,"Maryland",2013,16,"15 TO 34","Male"
24,"Maryland",2013,1,"15 TO 34","Female"
24,"Maryland",2013,42,"35 TO 64","Male"
24,"Maryland",2013,8,"35 TO 64","Female"
24,"Maryland",2013,16,">= 65","Male"
24,"Maryland",2013,18,">= 65","Female"
24,"Maryland",2014,0,"0 TO 4","Male"
24,"Maryland",2014,0,"0 TO 4","Female"
24,"Maryland",2014,0,"5 TO 14","Male"
24,"Maryland",2014,0,"5 TO 14","Female"
24,"Maryland",2014,8,"15 TO 34","Male"
24,"Maryland",2014,1,"15 TO 34","Female"
24,"Maryland",2014,23,"35 TO 64","Male"
24,"Maryland",2014,6,"35 TO 64","Female"
24,"Maryland",2014,10,">= 65","Male"
24,"Maryland",2014,12,">= 65","Female"
24,"Maryland",2015,0,"0 TO 4","Male"
24,"Maryland",2015,0,"0 TO 4","Female"
24,"Maryland",2015,3,"5 TO 14","Male"
24,"Maryland",2015,1,"5 TO 14","Female"
24,"Maryland",2015,16,"15 TO 34","Male"
24,"Maryland",2015,1,"15 TO 34","Female"
24,"Maryland",2015,32,"35 TO 64","Male"
24,"Maryland",2015,4,"35 TO 64","Female"
24,"Maryland",2015,16,">= 65","Male"
24,"Maryland",2015,4,">= 65","Female"
24,"Maryland",2016,0,"0 TO 4","Male"
24,"Maryland",2016,0,"0 TO 4","Female"
24,"Maryland",2016,0,"5 TO 14","Male"
24,"Maryland",2016,0,"5 TO 14","Female"
24,"Maryland",2016,19,"15 TO 34","Male"
24,"Maryland",2016,5,"15 TO 34","Female"
24,"Maryland",2016,65,"35 TO 64","Male"
24,"Maryland",2016,7,"35 TO 64","Female"
24,"Maryland",2016,39,">= 65","Male"
24,"Maryland",2016,12,">= 65","Female"
24,"Maryland",2017,0,"0 TO 4","Male"
24,"Maryland",2017,0,"0 TO 4","Female"
24,"Maryland",2017,0,"5 TO 14","Male"
24,"Maryland",2017,0,"5 TO 14","Female"
24,"Maryland",2017,12,"15 TO 34","Male"
24,"Maryland",2017,0,"15 TO 34","Female"
24,"Maryland",2017,41,"35 TO 64","Male"
24,"Maryland",2017,13,"35 TO 64","Female"
24,"Maryland",2017,16,">= 65","Male"
24,"Maryland",2017,9,">= 65","Female"
24,"Maryland",2018,0,"0 TO 4","Male"
24,"Maryland",2018,0,"0 TO 4","Female"
24,"Maryland",2018,0,"5 TO 14","Male"
24,"Maryland",2018,0,"5 TO 14","Female"
24,"Maryland",2018,25,"15 TO 34","Male"
24,"Maryland",2018,5,"15 TO 34","Female"
24,"Maryland",2018,59,"35 TO 64","Male"
24,"Maryland",2018,10,"35 TO 64","Female"
24,"Maryland",2018,39,">= 65","Male"
24,"Maryland",2018,28,">= 65","Female"
24,"Maryland",2019,0,"0 TO 4","Male"
24,"Maryland",2019,0,"0 TO 4","Female"
24,"Maryland",2019,0,"5 TO 14","Male"
24,"Maryland",2019,0,"5 TO 14","Female"
24,"Maryland",2019,23,"15 TO 34","Male"
24,"Maryland",2019,5,"15 TO 34","Female"
24,"Maryland",2019,48,"35 TO 64","Male"
24,"Maryland",2019,8,"35 TO 64","Female"
24,"Maryland",2019,29,">= 65","Male"
24,"Maryland",2019,19,">= 65","Female"
24,"Maryland",2020,0,"0 TO 4","Male"
24,"Maryland",2020,0,"0 TO 4","Female"
24,"Maryland",2020,1,"5 TO 14","Male"
24,"Maryland",2020,0,"5 TO 14","Female"
24,"Maryland",2020,14,"15 TO 34","Male"
24,"Maryland",2020,1,"15 TO 34","Female"
24,"Maryland",2020,47,"35 TO 64","Male"
24,"Maryland",2020,7,"35 TO 64","Female"
24,"Maryland",2020,30,">= 65","Male"
24,"Maryland",2020,13,">= 65","Female"
24,"Maryland",2021,0,"0 TO 4","Male"
24,"Maryland",2021,0,"0 TO 4","Female"
24,"Maryland",2021,0,"5 TO 14","Male"
24,"Maryland",2021,1,"5 TO 14","Female"
24,"Maryland",2021,12,"15 TO 34","Male"
24,"Maryland",2021,1,"15 TO 34","Female"
24,"Maryland",2021,43,"35 TO 64","Male"
24,"Maryland",2021,14,"35 TO 64","Female"
24,"Maryland",2021,25,">= 65","Male"
24,"Maryland",2021,13,">= 65","Female"
25,"Massachusetts",2000,0,"0 TO 4","Male"
25,"Massachusetts",2000,0,"0 TO 4","Female"
25,"Massachusetts",2000,1,"5 TO 14","Male"
25,"Massachusetts",2000,0,"5 TO 14","Female"
25,"Massachusetts",2000,2,"15 TO 34","Male"
25,"Massachusetts",2000,0,"15 TO 34","Female"
25,"Massachusetts",2000,3,"35 TO 64","Male"
25,"Massachusetts",2000,1,"35 TO 64","Female"
25,"Massachusetts",2000,8,">= 65","Male"
25,"Massachusetts",2000,10,">= 65","Female"
25,"Massachusetts",2001,0,"0 TO 4","Male"
25,"Massachusetts",2001,0,"0 TO 4","Female"
25,"Massachusetts",2001,0,"5 TO 14","Male"
25,"Massachusetts",2001,0,"5 TO 14","Female"
25,"Massachusetts",2001,5,"15 TO 34","Male"
25,"Massachusetts",2001,0,"15 TO 34","Female"
25,"Massachusetts",2001,19,"35 TO 64","Male"
25,"Massachusetts",2001,14,"35 TO 64","Female"
25,"Massachusetts",2001,25,">= 65","Male"
25,"Massachusetts",2001,23,">= 65","Female"
25,"Massachusetts",2002,0,"0 TO 4","Male"
25,"Massachusetts",2002,0,"0 TO 4","Female"
25,"Massachusetts",2002,1,"5 TO 14","Male"
25,"Massachusetts",2002,0,"5 TO 14","Female"
25,"Massachusetts",2002,2,"15 TO 34","Male"
25,"Massachusetts",2002,1,"15 TO 34","Female"
25,"Massachusetts",2002,31,"35 TO 64","Male"
25,"Massachusetts",2002,7,"35 TO 64","Female"
25,"Massachusetts",2002,35,">= 65","Male"
25,"Massachusetts",2002,41,">= 65","Female"
25,"Massachusetts",2003,0,"0 TO 4","Male"
25,"Massachusetts",2003,0,"0 TO 4","Female"
25,"Massachusetts",2003,0,"5 TO 14","Male"
25,"Massachusetts",2003,1,"5 TO 14","Female"
25,"Massachusetts",2003,4,"15 TO 34","Male"
25,"Massachusetts",2003,1,"15 TO 34","Female"
25,"Massachusetts",2003,14,"35 TO 64","Male"
25,"Massachusetts",2003,1,"35 TO 64","Female"
25,"Massachusetts",2003,17,">= 65","Male"
25,"Massachusetts",2003,21,">= 65","Female"
25,"Massachusetts",2004,0,"0 TO 4","Male"
25,"Massachusetts",2004,0,"0 TO 4","Female"
25,"Massachusetts",2004,0,"5 TO 14","Male"
25,"Massachusetts",2004,0,"5 TO 14","Female"
25,"Massachusetts",2004,3,"15 TO 34","Male"
25,"Massachusetts",2004,1,"15 TO 34","Female"
25,"Massachusetts",2004,5,"35 TO 64","Male"
25,"Massachusetts",2004,6,"35 TO 64","Female"
25,"Massachusetts",2004,9,">= 65","Male"
25,"Massachusetts",2004,8,">= 65","Female"
25,"Massachusetts",2005,2,"0 TO 4","Male"
25,"Massachusetts",2005,1,"0 TO 4","Female"
25,"Massachusetts",2005,3,"5 TO 14","Male"
25,"Massachusetts",2005,0,"5 TO 14","Female"
25,"Massachusetts",2005,7,"15 TO 34","Male"
25,"Massachusetts",2005,2,"15 TO 34","Female"
25,"Massachusetts",2005,19,"35 TO 64","Male"
25,"Massachusetts",2005,6,"35 TO 64","Female"
25,"Massachusetts",2005,27,">= 65","Male"
25,"Massachusetts",2005,23,">= 65","Female"
25,"Massachusetts",2006,0,"0 TO 4","Male"
25,"Massachusetts",2006,0,"0 TO 4","Female"
25,"Massachusetts",2006,0,"5 TO 14","Male"
25,"Massachusetts",2006,1,"5 TO 14","Female"
25,"Massachusetts",2006,4,"15 TO 34","Male"
25,"Massachusetts",2006,1,"15 TO 34","Female"
25,"Massachusetts",2006,23,"35 TO 64","Male"
25,"Massachusetts",2006,13,"35 TO 64","Female"
25,"Massachusetts",2006,22,">= 65","Male"
25,"Massachusetts",2006,17,">= 65","Female"
25,"Massachusetts",2007,2,"0 TO 4","Male"
25,"Massachusetts",2007,0,"0 TO 4","Female"
25,"Massachusetts",2007,0,"5 TO 14","Male"
25,"Massachusetts",2007,0,"5 TO 14","Female"
25,"Massachusetts",2007,5,"15 TO 34","Male"
25,"Massachusetts",2007,1,"15 TO 34","Female"
25,"Massachusetts",2007,12,"35 TO 64","Male"
25,"Massachusetts",2007,6,"35 TO 64","Female"
25,"Massachusetts",2007,10,">= 65","Male"
25,"Massachusetts",2007,12,">= 65","Female"
25,"Massachusetts",2008,1,"0 TO 4","Male"
25,"Massachusetts",2008,0,"0 TO 4","Female"
25,"Massachusetts",2008,0,"5 TO 14","Male"
25,"Massachusetts",2008,0,"5 TO 14","Female"
25,"Massachusetts",2008,5,"15 TO 34","Male"
25,"Massachusetts",2008,1,"15 TO 34","Female"
25,"Massachusetts",2008,15,"35 TO 64","Male"
25,"Massachusetts",2008,8,"35 TO 64","Female"
25,"Massachusetts",2008,19,">= 65","Male"
25,"Massachusetts",2008,21,">= 65","Female"
25,"Massachusetts",2009,0,"0 TO 4","Male"
25,"Massachusetts",2009,0,"0 TO 4","Female"
25,"Massachusetts",2009,0,"5 TO 14","Male"
25,"Massachusetts",2009,0,"5 TO 14","Female"
25,"Massachusetts",2009,4,"15 TO 34","Male"
25,"Massachusetts",2009,0,"15 TO 34","Female"
25,"Massachusetts",2009,12,"35 TO 64","Male"
25,"Massachusetts",2009,2,"35 TO 64","Female"
25,"Massachusetts",2009,16,">= 65","Male"
25,"Massachusetts",2009,12,">= 65","Female"
25,"Massachusetts",2010,1,"0 TO 4","Male"
25,"Massachusetts",2010,1,"0 TO 4","Female"
25,"Massachusetts",2010,2,"5 TO 14","Male"
25,"Massachusetts",2010,0,"5 TO 14","Female"
25,"Massachusetts",2010,9,"15 TO 34","Male"
25,"Massachusetts",2010,3,"15 TO 34","Female"
25,"Massachusetts",2010,33,"35 TO 64","Male"
25,"Massachusetts",2010,10,"35 TO 64","Female"
25,"Massachusetts",2010,34,">= 65","Male"
25,"Massachusetts",2010,28,">= 65","Female"
25,"Massachusetts",2011,0,"0 TO 4","Male"
25,"Massachusetts",2011,0,"0 TO 4","Female"
25,"Massachusetts",2011,0,"5 TO 14","Male"
25,"Massachusetts",2011,0,"5 TO 14","Female"
25,"Massachusetts",2011,11,"15 TO 34","Male"
25,"Massachusetts",2011,3,"15 TO 34","Female"
25,"Massachusetts",2011,25,"35 TO 64","Male"
25,"Massachusetts",2011,7,"35 TO 64","Female"
25,"Massachusetts",2011,15,">= 65","Male"
25,"Massachusetts",2011,20,">= 65","Female"
25,"Massachusetts",2012,1,"0 TO 4","Male"
25,"Massachusetts",2012,0,"0 TO 4","Female"
25,"Massachusetts",2012,0,"5 TO 14","Male"
25,"Massachusetts",2012,0,"5 TO 14","Female"
25,"Massachusetts",2012,12,"15 TO 34","Male"
25,"Massachusetts",2012,4,"15 TO 34","Female"
25,"Massachusetts",2012,27,"35 TO 64","Male"
25,"Massachusetts",2012,7,"35 TO 64","Female"
25,"Massachusetts",2012,34,">= 65","Male"
25,"Massachusetts",2012,18,">= 65","Female"
25,"Massachusetts",2013,0,"0 TO 4","Male"
25,"Massachusetts",2013,0,"0 TO 4","Female"
25,"Massachusetts",2013,1,"5 TO 14","Male"
25,"Massachusetts",2013,0,"5 TO 14","Female"
25,"Massachusetts",2013,19,"15 TO 34","Male"
25,"Massachusetts",2013,1,"15 TO 34","Female"
25,"Massachusetts",2013,50,"35 TO 64","Male"
25,"Massachusetts",2013,9,"35 TO 64","Female"
25,"Massachusetts",2013,33,">= 65","Male"
25,"Massachusetts",2013,15,">= 65","Female"
25,"Massachusetts",2014,0,"0 TO 4","Male"
25,"Massachusetts",2014,0,"0 TO 4","Female"
25,"Massachusetts",2014,0,"5 TO 14","Male"
25,"Massachusetts",2014,0,"5 TO 14","Female"
25,"Massachusetts",2014,6,"15 TO 34","Male"
25,"Massachusetts",2014,1,"15 TO 34","Female"
25,"Massachusetts",2014,16,"35 TO 64","Male"
25,"Massachusetts",2014,9,"35 TO 64","Female"
25,"Massachusetts",2014,11,">= 65","Male"
25,"Massachusetts",2014,6,">= 65","Female"
25,"Massachusetts",2015,0,"0 TO 4","Male"
25,"Massachusetts",2015,1,"0 TO 4","Female"
25,"Massachusetts",2015,0,"5 TO 14","Male"
25,"Massachusetts",2015,2,"5 TO 14","Female"
25,"Massachusetts",2015,9,"15 TO 34","Male"
25,"Massachusetts",2015,2,"15 TO 34","Female"
25,"Massachusetts",2015,11,"35 TO 64","Male"
25,"Massachusetts",2015,2,"35 TO 64","Female"
25,"Massachusetts",2015,19,">= 65","Male"
25,"Massachusetts",2015,12,">= 65","Female"
25,"Massachusetts",2016,0,"0 TO 4","Male"
25,"Massachusetts",2016,1,"0 TO 4","Female"
25,"Massachusetts",2016,0,"5 TO 14","Male"
25,"Massachusetts",2016,0,"5 TO 14","Female"
25,"Massachusetts",2016,21,"15 TO 34","Male"
25,"Massachusetts",2016,4,"15 TO 34","Female"
25,"Massachusetts",2016,33,"35 TO 64","Male"
25,"Massachusetts",2016,4,"35 TO 64","Female"
25,"Massachusetts",2016,18,">= 65","Male"
25,"Massachusetts",2016,8,">= 65","Female"
25,"Massachusetts",2017,0,"0 TO 4","Male"
25,"Massachusetts",2017,0,"0 TO 4","Female"
25,"Massachusetts",2017,0,"5 TO 14","Male"
25,"Massachusetts",2017,0,"5 TO 14","Female"
25,"Massachusetts",2017,9,"15 TO 34","Male"
25,"Massachusetts",2017,1,"15 TO 34","Female"
25,"Massachusetts",2017,42,"35 TO 64","Male"
25,"Massachusetts",2017,6,"35 TO 64","Female"
25,"Massachusetts",2017,24,">= 65","Male"
25,"Massachusetts",2017,10,">= 65","Female"
25,"Massachusetts",2018,0,"0 TO 4","Male"
25,"Massachusetts",2018,0,"0 TO 4","Female"
25,"Massachusetts",2018,1,"5 TO 14","Male"
25,"Massachusetts",2018,0,"5 TO 14","Female"
25,"Massachusetts",2018,15,"15 TO 34","Male"
25,"Massachusetts",2018,6,"15 TO 34","Female"
25,"Massachusetts",2018,45,"35 TO 64","Male"
25,"Massachusetts",2018,12,"35 TO 64","Female"
25,"Massachusetts",2018,38,">= 65","Male"
25,"Massachusetts",2018,16,">= 65","Female"
25,"Massachusetts",2019,0,"0 TO 4","Male"
25,"Massachusetts",2019,0,"0 TO 4","Female"
25,"Massachusetts",2019,0,"5 TO 14","Male"
25,"Massachusetts",2019,0,"5 TO 14","Female"
25,"Massachusetts",2019,9,"15 TO 34","Male"
25,"Massachusetts",2019,3,"15 TO 34","Female"
25,"Massachusetts",2019,22,"35 TO 64","Male"
25,"Massachusetts",2019,4,"35 TO 64","Female"
25,"Massachusetts",2019,27,">= 65","Male"
25,"Massachusetts",2019,16,">= 65","Female"
25,"Massachusetts",2020,0,"0 TO 4","Male"
25,"Massachusetts",2020,0,"0 TO 4","Female"
25,"Massachusetts",2020,0,"5 TO 14","Male"
25,"Massachusetts",2020,0,"5 TO 14","Female"
25,"Massachusetts",2020,10,"15 TO 34","Male"
25,"Massachusetts",2020,3,"15 TO 34","Female"
25,"Massachusetts",2020,34,"35 TO 64","Male"
25,"Massachusetts",2020,6,"35 TO 64","Female"
25,"Massachusetts",2020,25,">= 65","Male"
25,"Massachusetts",2020,17,">= 65","Female"
25,"Massachusetts",2021,0,"0 TO 4","Male"
25,"Massachusetts",2021,0,"0 TO 4","Female"
25,"Massachusetts",2021,0,"5 TO 14","Male"
25,"Massachusetts",2021,1,"5 TO 14","Female"
25,"Massachusetts",2021,8,"15 TO 34","Male"
25,"Massachusetts",2021,1,"15 TO 34","Female"
25,"Massachusetts",2021,27,"35 TO 64","Male"
25,"Massachusetts",2021,6,"35 TO 64","Female"
25,"Massachusetts",2021,29,">= 65","Male"
25,"Massachusetts",2021,16,">= 65","Female"
26,"Michigan",2001,2,"0 TO 4","Male"
26,"Michigan",2001,1,"0 TO 4","Female"
26,"Michigan",2001,5,"5 TO 14","Male"
26,"Michigan",2001,0,"5 TO 14","Female"
26,"Michigan",2001,14,"15 TO 34","Male"
26,"Michigan",2001,2,"15 TO 34","Female"
26,"Michigan",2001,45,"35 TO 64","Male"
26,"Michigan",2001,15,"35 TO 64","Female"
26,"Michigan",2001,35,">= 65","Male"
26,"Michigan",2001,51,">= 65","Female"
26,"Michigan",2002,1,"0 TO 4","Male"
26,"Michigan",2002,1,"0 TO 4","Female"
26,"Michigan",2002,1,"5 TO 14","Male"
26,"Michigan",2002,0,"5 TO 14","Female"
26,"Michigan",2002,17,"15 TO 34","Male"
26,"Michigan",2002,5,"15 TO 34","Female"
26,"Michigan",2002,35,"35 TO 64","Male"
26,"Michigan",2002,17,"35 TO 64","Female"
26,"Michigan",2002,40,">= 65","Male"
26,"Michigan",2002,32,">= 65","Female"
26,"Michigan",2003,0,"0 TO 4","Male"
26,"Michigan",2003,0,"0 TO 4","Female"
26,"Michigan",2003,1,"5 TO 14","Male"
26,"Michigan",2003,1,"5 TO 14","Female"
26,"Michigan",2003,11,"15 TO 34","Male"
26,"Michigan",2003,0,"15 TO 34","Female"
26,"Michigan",2003,21,"35 TO 64","Male"
26,"Michigan",2003,14,"35 TO 64","Female"
26,"Michigan",2003,20,">= 65","Male"
26,"Michigan",2003,14,">= 65","Female"
26,"Michigan",2004,1,"0 TO 4","Male"
26,"Michigan",2004,1,"0 TO 4","Female"
26,"Michigan",2004,1,"5 TO 14","Male"
26,"Michigan",2004,1,"5 TO 14","Female"
26,"Michigan",2004,8,"15 TO 34","Male"
26,"Michigan",2004,0,"15 TO 34","Female"
26,"Michigan",2004,18,"35 TO 64","Male"
26,"Michigan",2004,5,"35 TO 64","Female"
26,"Michigan",2004,8,">= 65","Male"
26,"Michigan",2004,9,">= 65","Female"
26,"Michigan",2005,0,"0 TO 4","Male"
26,"Michigan",2005,0,"0 TO 4","Female"
26,"Michigan",2005,2,"5 TO 14","Male"
26,"Michigan",2005,0,"5 TO 14","Female"
26,"Michigan",2005,18,"15 TO 34","Male"
26,"Michigan",2005,4,"15 TO 34","Female"
26,"Michigan",2005,48,"35 TO 64","Male"
26,"Michigan",2005,10,"35 TO 64","Female"
26,"Michigan",2005,37,">= 65","Male"
26,"Michigan",2005,33,">= 65","Female"
26,"Michigan",2006,0,"0 TO 4","Male"
26,"Michigan",2006,0,"0 TO 4","Female"
26,"Michigan",2006,2,"5 TO 14","Male"
26,"Michigan",2006,1,"5 TO 14","Female"
26,"Michigan",2006,16,"15 TO 34","Male"
26,"Michigan",2006,2,"15 TO 34","Female"
26,"Michigan",2006,55,"35 TO 64","Male"
26,"Michigan",2006,26,"35 TO 64","Female"
26,"Michigan",2006,53,">= 65","Male"
26,"Michigan",2006,44,">= 65","Female"
26,"Michigan",2007,2,"0 TO 4","Male"
26,"Michigan",2007,0,"0 TO 4","Female"
26,"Michigan",2007,1,"5 TO 14","Male"
26,"Michigan",2007,0,"5 TO 14","Female"
26,"Michigan",2007,20,"15 TO 34","Male"
26,"Michigan",2007,2,"15 TO 34","Female"
26,"Michigan",2007,46,"35 TO 64","Male"
26,"Michigan",2007,9,"35 TO 64","Female"
26,"Michigan",2007,35,">= 65","Male"
26,"Michigan",2007,26,">= 65","Female"
26,"Michigan",2008,1,"0 TO 4","Male"
26,"Michigan",2008,0,"0 TO 4","Female"
26,"Michigan",2008,2,"5 TO 14","Male"
26,"Michigan",2008,0,"5 TO 14","Female"
26,"Michigan",2008,12,"15 TO 34","Male"
26,"Michigan",2008,1,"15 TO 34","Female"
26,"Michigan",2008,29,"35 TO 64","Male"
26,"Michigan",2008,7,"35 TO 64","Female"
26,"Michigan",2008,26,">= 65","Male"
26,"Michigan",2008,10,">= 65","Female"
26,"Michigan",2009,1,"0 TO 4","Male"
26,"Michigan",2009,0,"0 TO 4","Female"
26,"Michigan",2009,0,"5 TO 14","Male"
26,"Michigan",2009,0,"5 TO 14","Female"
26,"Michigan",2009,3,"15 TO 34","Male"
26,"Michigan",2009,0,"15 TO 34","Female"
26,"Michigan",2009,18,"35 TO 64","Male"
26,"Michigan",2009,8,"35 TO 64","Female"
26,"Michigan",2009,15,">= 65","Male"
26,"Michigan",2009,12,">= 65","Female"
26,"Michigan",2010,1,"0 TO 4","Male"
26,"Michigan",2010,1,"0 TO 4","Female"
26,"Michigan",2010,3,"5 TO 14","Male"
26,"Michigan",2010,1,"5 TO 14","Female"
26,"Michigan",2010,24,"15 TO 34","Male"
26,"Michigan",2010,2,"15 TO 34","Female"
26,"Michigan",2010,53,"35 TO 64","Male"
26,"Michigan",2010,18,"35 TO 64","Female"
26,"Michigan",2010,49,">= 65","Male"
26,"Michigan",2010,38,">= 65","Female"
26,"Michigan",2011,2,"0 TO 4","Male"
26,"Michigan",2011,4,"0 TO 4","Female"
26,"Michigan",2011,0,"5 TO 14","Male"
26,"Michigan",2011,0,"5 TO 14","Female"
26,"Michigan",2011,34,"15 TO 34","Male"
26,"Michigan",2011,2,"15 TO 34","Female"
26,"Michigan",2011,84,"35 TO 64","Male"
26,"Michigan",2011,35,"35 TO 64","Female"
26,"Michigan",2011,63,">= 65","Male"
26,"Michigan",2011,56,">= 65","Female"
26,"Michigan",2012,1,"0 TO 4","Male"
26,"Michigan",2012,1,"0 TO 4","Female"
26,"Michigan",2012,1,"5 TO 14","Male"
26,"Michigan",2012,0,"5 TO 14","Female"
26,"Michigan",2012,28,"15 TO 34","Male"
26,"Michigan",2012,4,"15 TO 34","Female"
26,"Michigan",2012,75,"35 TO 64","Male"
26,"Michigan",2012,36,"35 TO 64","Female"
26,"Michigan",2012,63,">= 65","Male"
26,"Michigan",2012,54,">= 65","Female"
26,"Michigan",2013,0,"0 TO 4","Male"
26,"Michigan",2013,0,"0 TO 4","Female"
26,"Michigan",2013,1,"5 TO 14","Male"
26,"Michigan",2013,1,"5 TO 14","Female"
26,"Michigan",2013,30,"15 TO 34","Male"
26,"Michigan",2013,3,"15 TO 34","Female"
26,"Michigan",2013,45,"35 TO 64","Male"
26,"Michigan",2013,17,"35 TO 64","Female"
26,"Michigan",2013,32,">= 65","Male"
26,"Michigan",2013,25,">= 65","Female"
26,"Michigan",2014,0,"0 TO 4","Male"
26,"Michigan",2014,0,"0 TO 4","Female"
26,"Michigan",2014,0,"5 TO 14","Male"
26,"Michigan",2014,0,"5 TO 14","Female"
26,"Michigan",2014,9,"15 TO 34","Male"
26,"Michigan",2014,4,"15 TO 34","Female"
26,"Michigan",2014,20,"35 TO 64","Male"
26,"Michigan",2014,10,"35 TO 64","Female"
26,"Michigan",2014,11,">= 65","Male"
26,"Michigan",2014,8,">= 65","Female"
26,"Michigan",2015,0,"0 TO 4","Male"
26,"Michigan",2015,0,"0 TO 4","Female"
26,"Michigan",2015,2,"5 TO 14","Male"
26,"Michigan",2015,0,"5 TO 14","Female"
26,"Michigan",2015,11,"15 TO 34","Male"
26,"Michigan",2015,2,"15 TO 34","Female"
26,"Michigan",2015,28,"35 TO 64","Male"
26,"Michigan",2015,8,"35 TO 64","Female"
26,"Michigan",2015,25,">= 65","Male"
26,"Michigan",2015,15,">= 65","Female"
26,"Michigan",2016,1,"0 TO 4","Male"
26,"Michigan",2016,0,"0 TO 4","Female"
26,"Michigan",2016,0,"5 TO 14","Male"
26,"Michigan",2016,0,"5 TO 14","Female"
26,"Michigan",2016,29,"15 TO 34","Male"
26,"Michigan",2016,4,"15 TO 34","Female"
26,"Michigan",2016,57,"35 TO 64","Male"
26,"Michigan",2016,20,"35 TO 64","Female"
26,"Michigan",2016,32,">= 65","Male"
26,"Michigan",2016,26,">= 65","Female"
26,"Michigan",2017,0,"0 TO 4","Male"
26,"Michigan",2017,0,"0 TO 4","Female"
26,"Michigan",2017,3,"5 TO 14","Male"
26,"Michigan",2017,3,"5 TO 14","Female"
26,"Michigan",2017,15,"15 TO 34","Male"
26,"Michigan",2017,2,"15 TO 34","Female"
26,"Michigan",2017,41,"35 TO 64","Male"
26,"Michigan",2017,6,"35 TO 64","Female"
26,"Michigan",2017,17,">= 65","Male"
26,"Michigan",2017,14,">= 65","Female"
26,"Michigan",2018,3,"0 TO 4","Male"
26,"Michigan",2018,1,"0 TO 4","Female"
26,"Michigan",2018,1,"5 TO 14","Male"
26,"Michigan",2018,0,"5 TO 14","Female"
26,"Michigan",2018,34,"15 TO 34","Male"
26,"Michigan",2018,1,"15 TO 34","Female"
26,"Michigan",2018,75,"35 TO 64","Male"
26,"Michigan",2018,30,"35 TO 64","Female"
26,"Michigan",2018,65,">= 65","Male"
26,"Michigan",2018,45,">= 65","Female"
26,"Michigan",2019,0,"0 TO 4","Male"
26,"Michigan",2019,0,"0 TO 4","Female"
26,"Michigan",2019,2,"5 TO 14","Male"
26,"Michigan",2019,3,"5 TO 14","Female"
26,"Michigan",2019,27,"15 TO 34","Male"
26,"Michigan",2019,5,"15 TO 34","Female"
26,"Michigan",2019,44,"35 TO 64","Male"
26,"Michigan",2019,20,"35 TO 64","Female"
26,"Michigan",2019,28,">= 65","Male"
26,"Michigan",2019,27,">= 65","Female"
26,"Michigan",2020,0,"0 TO 4","Male"
26,"Michigan",2020,0,"0 TO 4","Female"
26,"Michigan",2020,1,"5 TO 14","Male"
26,"Michigan",2020,1,"5 TO 14","Female"
26,"Michigan",2020,24,"15 TO 34","Male"
26,"Michigan",2020,5,"15 TO 34","Female"
26,"Michigan",2020,66,"35 TO 64","Male"
26,"Michigan",2020,15,"35 TO 64","Female"
26,"Michigan",2020,46,">= 65","Male"
26,"Michigan",2020,29,">= 65","Female"
