"StateFIPS","State","Year","ER.Visits","Age_Group","Sex"
24,"Maryland",2017,99,">= 65","Male"
24,"Maryland",2017,63,">= 65","Female"
24,"Maryland",2018,12,"0 TO 4","Male"
24,"Maryland",2018,11,"0 TO 4","Female"
24,"Maryland",2018,54,"5 TO 14","Male"
24,"Maryland",2018,36,"5 TO 14","Female"
24,"Maryland",2018,297,"15 TO 34","Male"
24,"Maryland",2018,181,"15 TO 34","Female"
24,"Maryland",2018,401,"35 TO 64","Male"
24,"Maryland",2018,162,"35 TO 64","Female"
24,"Maryland",2018,173,">= 65","Male"
24,"Maryland",2018,110,">= 65","Female"
24,"Maryland",2019,8,"0 TO 4","Male"
24,"Maryland",2019,8,"0 TO 4","Female"
24,"Maryland",2019,43,"5 TO 14","Male"
24,"Maryland",2019,34,"5 TO 14","Female"
24,"Maryland",2019,267,"15 TO 34","Male"
24,"Maryland",2019,136,"15 TO 34","Female"
24,"Maryland",2019,371,"35 TO 64","Male"
24,"Maryland",2019,155,"35 TO 64","Female"
24,"Maryland",2019,160,">= 65","Male"
24,"Maryland",2019,112,">= 65","Female"
24,"Maryland",2020,4,"0 TO 4","Male"
24,"Maryland",2020,5,"0 TO 4","Female"
24,"Maryland",2020,21,"5 TO 14","Male"
24,"Maryland",2020,10,"5 TO 14","Female"
24,"Maryland",2020,179,"15 TO 34","Male"
24,"Maryland",2020,76,"15 TO 34","Female"
24,"Maryland",2020,261,"35 TO 64","Male"
24,"Maryland",2020,109,"35 TO 64","Female"
24,"Maryland",2020,115,">= 65","Male"
24,"Maryland",2020,62,">= 65","Female"
24,"Maryland",2021,2,"0 TO 4","Male"
24,"Maryland",2021,4,"0 TO 4","Female"
24,"Maryland",2021,20,"5 TO 14","Male"
24,"Maryland",2021,29,"5 TO 14","Female"
24,"Maryland",2021,190,"15 TO 34","Male"
24,"Maryland",2021,90,"15 TO 34","Female"
24,"Maryland",2021,303,"35 TO 64","Male"
24,"Maryland",2021,132,"35 TO 64","Female"
24,"Maryland",2021,152,">= 65","Male"
24,"Maryland",2021,79,">= 65","Female"
25,"Massachusetts",2002,7,"0 TO 4","Male"
25,"Massachusetts",2002,4,"0 TO 4","Female"
25,"Massachusetts",2002,34,"5 TO 14","Male"
25,"Massachusetts",2002,30,"5 TO 14","Female"
25,"Massachusetts",2002,185,"15 TO 34","Male"
25,"Massachusetts",2002,101,"15 TO 34","Female"
25,"Massachusetts",2002,250,"35 TO 64","Male"
25,"Massachusetts",2002,115,"35 TO 64","Female"
25,"Massachusetts",2002,96,">= 65","Male"
25,"Massachusetts",2002,107,">= 65","Female"
25,"Massachusetts",2003,7,"0 TO 4","Male"
25,"Massachusetts",2003,6,"0 TO 4","Female"
25,"Massachusetts",2003,27,"5 TO 14","Male"
25,"Massachusetts",2003,20,"5 TO 14","Female"
25,"Massachusetts",2003,153,"15 TO 34","Male"
25,"Massachusetts",2003,78,"15 TO 34","Female"
25,"Massachusetts",2003,186,"35 TO 64","Male"
25,"Massachusetts",2003,87,"35 TO 64","Female"
25,"Massachusetts",2003,55,">= 65","Male"
25,"Massachusetts",2003,62,">= 65","Female"
25,"Massachusetts",2004,3,"0 TO 4","Male"
25,"Massachusetts",2004,3,"0 TO 4","Female"
25,"Massachusetts",2004,21,"5 TO 14","Male"
25,"Massachusetts",2004,16,"5 TO 14","Female"
25,"Massachusetts",2004,87,"15 TO 34","Male"
25,"Massachusetts",2004,52,"15 TO 34","Female"
25,"Massachusetts",2004,110,"35 TO 64","Male"
25,"Massachusetts",2004,48,"35 TO 64","Female"
25,"Massachusetts",2004,27,">= 65","Male"
25,"Massachusetts",2004,27,">= 65","Female"
25,"Massachusetts",2005,10,"0 TO 4","Male"
25,"Massachusetts",2005,10,"0 TO 4","Female"
25,"Massachusetts",2005,51,"5 TO 14","Male"
25,"Massachusetts",2005,36,"5 TO 14","Female"
25,"Massachusetts",2005,192,"15 TO 34","Male"
25,"Massachusetts",2005,103,"15 TO 34","Female"
25,"Massachusetts",2005,209,"35 TO 64","Male"
25,"Massachusetts",2005,111,"35 TO 64","Female"
25,"Massachusetts",2005,83,">= 65","Male"
25,"Massachusetts",2005,84,">= 65","Female"
25,"Massachusetts",2006,7,"0 TO 4","Male"
25,"Massachusetts",2006,4,"0 TO 4","Female"
25,"Massachusetts",2006,42,"5 TO 14","Male"
25,"Massachusetts",2006,34,"5 TO 14","Female"
25,"Massachusetts",2006,165,"15 TO 34","Male"
25,"Massachusetts",2006,111,"15 TO 34","Female"
25,"Massachusetts",2006,197,"35 TO 64","Male"
25,"Massachusetts",2006,120,"35 TO 64","Female"
25,"Massachusetts",2006,82,">= 65","Male"
25,"Massachusetts",2006,75,">= 65","Female"
25,"Massachusetts",2007,3,"0 TO 4","Male"
25,"Massachusetts",2007,2,"0 TO 4","Female"
25,"Massachusetts",2007,31,"5 TO 14","Male"
25,"Massachusetts",2007,22,"5 TO 14","Female"
25,"Massachusetts",2007,135,"15 TO 34","Male"
25,"Massachusetts",2007,97,"15 TO 34","Female"
25,"Massachusetts",2007,153,"35 TO 64","Male"
25,"Massachusetts",2007,91,"35 TO 64","Female"
25,"Massachusetts",2007,44,">= 65","Male"
25,"Massachusetts",2007,60,">= 65","Female"
25,"Massachusetts",2008,10,"0 TO 4","Male"
25,"Massachusetts",2008,7,"0 TO 4","Female"
25,"Massachusetts",2008,30,"5 TO 14","Male"
25,"Massachusetts",2008,36,"5 TO 14","Female"
25,"Massachusetts",2008,135,"15 TO 34","Male"
25,"Massachusetts",2008,93,"15 TO 34","Female"
25,"Massachusetts",2008,177,"35 TO 64","Male"
25,"Massachusetts",2008,90,"35 TO 64","Female"
25,"Massachusetts",2008,56,">= 65","Male"
25,"Massachusetts",2008,70,">= 65","Female"
25,"Massachusetts",2009,11,"0 TO 4","Male"
25,"Massachusetts",2009,5,"0 TO 4","Female"
25,"Massachusetts",2009,23,"5 TO 14","Male"
25,"Massachusetts",2009,11,"5 TO 14","Female"
25,"Massachusetts",2009,111,"15 TO 34","Male"
25,"Massachusetts",2009,66,"15 TO 34","Female"
25,"Massachusetts",2009,120,"35 TO 64","Male"
25,"Massachusetts",2009,61,"35 TO 64","Female"
25,"Massachusetts",2009,55,">= 65","Male"
25,"Massachusetts",2009,48,">= 65","Female"
25,"Massachusetts",2010,10,"0 TO 4","Male"
25,"Massachusetts",2010,6,"0 TO 4","Female"
25,"Massachusetts",2010,36,"5 TO 14","Male"
25,"Massachusetts",2010,36,"5 TO 14","Female"
25,"Massachusetts",2010,208,"15 TO 34","Male"
25,"Massachusetts",2010,116,"15 TO 34","Female"
25,"Massachusetts",2010,318,"35 TO 64","Male"
25,"Massachusetts",2010,148,"35 TO 64","Female"
25,"Massachusetts",2010,95,">= 65","Male"
25,"Massachusetts",2010,83,">= 65","Female"
25,"Massachusetts",2011,8,"0 TO 4","Male"
25,"Massachusetts",2011,2,"0 TO 4","Female"
25,"Massachusetts",2011,35,"5 TO 14","Male"
25,"Massachusetts",2011,27,"5 TO 14","Female"
25,"Massachusetts",2011,163,"15 TO 34","Male"
25,"Massachusetts",2011,115,"15 TO 34","Female"
25,"Massachusetts",2011,186,"35 TO 64","Male"
25,"Massachusetts",2011,87,"35 TO 64","Female"
25,"Massachusetts",2011,54,">= 65","Male"
25,"Massachusetts",2011,63,">= 65","Female"
25,"Massachusetts",2012,7,"0 TO 4","Male"
25,"Massachusetts",2012,12,"0 TO 4","Female"
25,"Massachusetts",2012,32,"5 TO 14","Male"
25,"Massachusetts",2012,34,"5 TO 14","Female"
25,"Massachusetts",2012,181,"15 TO 34","Male"
25,"Massachusetts",2012,97,"15 TO 34","Female"
25,"Massachusetts",2012,224,"35 TO 64","Male"
25,"Massachusetts",2012,122,"35 TO 64","Female"
25,"Massachusetts",2012,98,">= 65","Male"
25,"Massachusetts",2012,79,">= 65","Female"
25,"Massachusetts",2013,9,"0 TO 4","Male"
25,"Massachusetts",2013,11,"0 TO 4","Female"
25,"Massachusetts",2013,51,"5 TO 14","Male"
25,"Massachusetts",2013,37,"5 TO 14","Female"
25,"Massachusetts",2013,243,"15 TO 34","Male"
25,"Massachusetts",2013,168,"15 TO 34","Female"
25,"Massachusetts",2013,331,"35 TO 64","Male"
25,"Massachusetts",2013,169,"35 TO 64","Female"
25,"Massachusetts",2013,114,">= 65","Male"
25,"Massachusetts",2013,97,">= 65","Female"
25,"Massachusetts",2014,3,"0 TO 4","Male"
25,"Massachusetts",2014,6,"0 TO 4","Female"
25,"Massachusetts",2014,32,"5 TO 14","Male"
25,"Massachusetts",2014,30,"5 TO 14","Female"
25,"Massachusetts",2014,135,"15 TO 34","Male"
25,"Massachusetts",2014,92,"15 TO 34","Female"
25,"Massachusetts",2014,136,"35 TO 64","Male"
25,"Massachusetts",2014,74,"35 TO 64","Female"
25,"Massachusetts",2014,49,">= 65","Male"
25,"Massachusetts",2014,43,">= 65","Female"
25,"Massachusetts",2015,7,"0 TO 4","Male"
25,"Massachusetts",2015,11,"0 TO 4","Female"
25,"Massachusetts",2015,27,"5 TO 14","Male"
25,"Massachusetts",2015,23,"5 TO 14","Female"
25,"Massachusetts",2015,152,"15 TO 34","Male"
25,"Massachusetts",2015,98,"15 TO 34","Female"
25,"Massachusetts",2015,176,"35 TO 64","Male"
25,"Massachusetts",2015,66,"35 TO 64","Female"
25,"Massachusetts",2015,59,">= 65","Male"
25,"Massachusetts",2015,61,">= 65","Female"
25,"Massachusetts",2016,9,"0 TO 4","Male"
25,"Massachusetts",2016,4,"0 TO 4","Female"
25,"Massachusetts",2016,27,"5 TO 14","Male"
25,"Massachusetts",2016,28,"5 TO 14","Female"
25,"Massachusetts",2016,187,"15 TO 34","Male"
25,"Massachusetts",2016,102,"15 TO 34","Female"
25,"Massachusetts",2016,202,"35 TO 64","Male"
25,"Massachusetts",2016,81,"35 TO 64","Female"
25,"Massachusetts",2016,79,">= 65","Male"
25,"Massachusetts",2016,69,">= 65","Female"
25,"Massachusetts",2017,8,"0 TO 4","Male"
25,"Massachusetts",2017,2,"0 TO 4","Female"
25,"Massachusetts",2017,21,"5 TO 14","Male"
25,"Massachusetts",2017,18,"5 TO 14","Female"
25,"Massachusetts",2017,143,"15 TO 34","Male"
25,"Massachusetts",2017,61,"15 TO 34","Female"
25,"Massachusetts",2017,184,"35 TO 64","Male"
25,"Massachusetts",2017,65,"35 TO 64","Female"
25,"Massachusetts",2017,83,">= 65","Male"
25,"Massachusetts",2017,54,">= 65","Female"
25,"Massachusetts",2018,5,"0 TO 4","Male"
25,"Massachusetts",2018,3,"0 TO 4","Female"
25,"Massachusetts",2018,39,"5 TO 14","Male"
25,"Massachusetts",2018,22,"5 TO 14","Female"
25,"Massachusetts",2018,229,"15 TO 34","Male"
25,"Massachusetts",2018,123,"15 TO 34","Female"
25,"Massachusetts",2018,280,"35 TO 64","Male"
25,"Massachusetts",2018,126,"35 TO 64","Female"
25,"Massachusetts",2018,137,">= 65","Male"
25,"Massachusetts",2018,102,">= 65","Female"
25,"Massachusetts",2019,4,"0 TO 4","Male"
25,"Massachusetts",2019,4,"0 TO 4","Female"
25,"Massachusetts",2019,7,"5 TO 14","Male"
25,"Massachusetts",2019,9,"5 TO 14","Female"
25,"Massachusetts",2019,135,"15 TO 34","Male"
25,"Massachusetts",2019,87,"15 TO 34","Female"
25,"Massachusetts",2019,191,"35 TO 64","Male"
25,"Massachusetts",2019,100,"35 TO 64","Female"
25,"Massachusetts",2019,103,">= 65","Male"
25,"Massachusetts",2019,77,">= 65","Female"
25,"Massachusetts",2020,5,"0 TO 4","Male"
25,"Massachusetts",2020,3,"0 TO 4","Female"
25,"Massachusetts",2020,5,"5 TO 14","Male"
25,"Massachusetts",2020,8,"5 TO 14","Female"
25,"Massachusetts",2020,119,"15 TO 34","Male"
25,"Massachusetts",2020,51,"15 TO 34","Female"
25,"Massachusetts",2020,158,"35 TO 64","Male"
25,"Massachusetts",2020,75,"35 TO 64","Female"
25,"Massachusetts",2020,88,">= 65","Male"
25,"Massachusetts",2020,53,">= 65","Female"
25,"Massachusetts",2021,2,"0 TO 4","Male"
25,"Massachusetts",2021,4,"0 TO 4","Female"
25,"Massachusetts",2021,16,"5 TO 14","Male"
25,"Massachusetts",2021,15,"5 TO 14","Female"
25,"Massachusetts",2021,136,"15 TO 34","Male"
25,"Massachusetts",2021,60,"15 TO 34","Female"
25,"Massachusetts",2021,214,"35 TO 64","Male"
25,"Massachusetts",2021,110,"35 TO 64","Female"
25,"Massachusetts",2021,121,">= 65","Male"
25,"Massachusetts",2021,84,">= 65","Female"
26,"Michigan",2018,23,"0 TO 4","Male"
26,"Michigan",2018,23,"0 TO 4","Female"
26,"Michigan",2018,75,"5 TO 14","Male"
26,"Michigan",2018,52,"5 TO 14","Female"
26,"Michigan",2018,398,"15 TO 34","Male"
26,"Michigan",2018,237,"15 TO 34","Female"
26,"Michigan",2018,473,"35 TO 64","Male"
26,"Michigan",2018,278,"35 TO 64","Female"
26,"Michigan",2018,175,">= 65","Male"
26,"Michigan",2018,149,">= 65","Female"
26,"Michigan",2019,18,"0 TO 4","Male"
26,"Michigan",2019,8,"0 TO 4","Female"
26,"Michigan",2019,53,"5 TO 14","Male"
26,"Michigan",2019,34,"5 TO 14","Female"
26,"Michigan",2019,307,"15 TO 34","Male"
26,"Michigan",2019,182,"15 TO 34","Female"
26,"Michigan",2019,321,"35 TO 64","Male"
26,"Michigan",2019,190,"35 TO 64","Female"
26,"Michigan",2019,121,">= 65","Male"
26,"Michigan",2019,103,">= 65","Female"
26,"Michigan",2020,8,"0 TO 4","Male"
26,"Michigan",2020,4,"0 TO 4","Female"
26,"Michigan",2020,22,"5 TO 14","Male"
26,"Michigan",2020,24,"5 TO 14","Female"
26,"Michigan",2020,276,"15 TO 34","Male"
26,"Michigan",2020,144,"15 TO 34","Female"
26,"Michigan",2020,342,"35 TO 64","Male"
26,"Michigan",2020,157,"35 TO 64","Female"
26,"Michigan",2020,165,">= 65","Male"
26,"Michigan",2020,92,">= 65","Female"
26,"Michigan",2021,10,"0 TO 4","Male"
26,"Michigan",2021,10,"0 TO 4","Female"
26,"Michigan",2021,34,"5 TO 14","Male"
26,"Michigan",2021,27,"5 TO 14","Female"
26,"Michigan",2021,285,"15 TO 34","Male"
26,"Michigan",2021,137,"15 TO 34","Female"
26,"Michigan",2021,285,"35 TO 64","Male"
26,"Michigan",2021,152,"35 TO 64","Female"
26,"Michigan",2021,138,">= 65","Male"
26,"Michigan",2021,101,">= 65","Female"
26,"Michigan",2022,14,"0 TO 4","Male"
26,"Michigan",2022,13,"0 TO 4","Female"
26,"Michigan",2022,32,"5 TO 14","Male"
26,"Michigan",2022,16,"5 TO 14","Female"
26,"Michigan",2022,224,"15 TO 34","Male"
26,"Michigan",2022,141,"15 TO 34","Female"
26,"Michigan",2022,299,"35 TO 64","Male"
26,"Michigan",2022,134,"35 TO 64","Female"
26,"Michigan",2022,152,">= 65","Male"
26,"Michigan",2022,104,">= 65","Female"
27,"Minnesota",2000,8,"0 TO 4","Male"
27,"Minnesota",2000,11,"0 TO 4","Female"
27,"Minnesota",2000,11,"5 TO 14","Male"
27,"Minnesota",2000,16,"5 TO 14","Female"
27,"Minnesota",2000,62,"15 TO 34","Male"
27,"Minnesota",2000,54,"15 TO 34","Female"
27,"Minnesota",2000,63,"35 TO 64","Male"
27,"Minnesota",2000,46,"35 TO 64","Female"
27,"Minnesota",2000,33,">= 65","Male"
27,"Minnesota",2000,26,">= 65","Female"
27,"Minnesota",2001,8,"0 TO 4","Male"
27,"Minnesota",2001,8,"0 TO 4","Female"
27,"Minnesota",2001,44,"5 TO 14","Male"
27,"Minnesota",2001,39,"5 TO 14","Female"
27,"Minnesota",2001,293,"15 TO 34","Male"
27,"Minnesota",2001,152,"15 TO 34","Female"
27,"Minnesota",2001,220,"35 TO 64","Male"
27,"Minnesota",2001,135,"35 TO 64","Female"
27,"Minnesota",2001,94,">= 65","Male"
27,"Minnesota",2001,94,">= 65","Female"
27,"Minnesota",2002,5,"0 TO 4","Male"
27,"Minnesota",2002,4,"0 TO 4","Female"
27,"Minnesota",2002,18,"5 TO 14","Male"
27,"Minnesota",2002,25,"5 TO 14","Female"
27,"Minnesota",2002,197,"15 TO 34","Male"
27,"Minnesota",2002,117,"15 TO 34","Female"
27,"Minnesota",2002,156,"35 TO 64","Male"
27,"Minnesota",2002,99,"35 TO 64","Female"
27,"Minnesota",2002,51,">= 65","Male"
27,"Minnesota",2002,39,">= 65","Female"
27,"Minnesota",2003,7,"0 TO 4","Male"
27,"Minnesota",2003,5,"0 TO 4","Female"
27,"Minnesota",2003,21,"5 TO 14","Male"
27,"Minnesota",2003,23,"5 TO 14","Female"
27,"Minnesota",2003,152,"15 TO 34","Male"
27,"Minnesota",2003,90,"15 TO 34","Female"
27,"Minnesota",2003,126,"35 TO 64","Male"
27,"Minnesota",2003,62,"35 TO 64","Female"
27,"Minnesota",2003,35,">= 65","Male"
27,"Minnesota",2003,31,">= 65","Female"
27,"Minnesota",2004,2,"0 TO 4","Male"
27,"Minnesota",2004,4,"0 TO 4","Female"
27,"Minnesota",2004,15,"5 TO 14","Male"
27,"Minnesota",2004,15,"5 TO 14","Female"
27,"Minnesota",2004,96,"15 TO 34","Male"
27,"Minnesota",2004,41,"15 TO 34","Female"
27,"Minnesota",2004,72,"35 TO 64","Male"
27,"Minnesota",2004,35,"35 TO 64","Female"
27,"Minnesota",2004,21,">= 65","Male"
27,"Minnesota",2004,17,">= 65","Female"
27,"Minnesota",2005,4,"0 TO 4","Male"
27,"Minnesota",2005,5,"0 TO 4","Female"
27,"Minnesota",2005,23,"5 TO 14","Male"
27,"Minnesota",2005,27,"5 TO 14","Female"
27,"Minnesota",2005,197,"15 TO 34","Male"
27,"Minnesota",2005,116,"15 TO 34","Female"
27,"Minnesota",2005,172,"35 TO 64","Male"
27,"Minnesota",2005,84,"35 TO 64","Female"
27,"Minnesota",2005,60,">= 65","Male"
27,"Minnesota",2005,43,">= 65","Female"
27,"Minnesota",2006,15,"0 TO 4","Male"
27,"Minnesota",2006,13,"0 TO 4","Female"
27,"Minnesota",2006,36,"5 TO 14","Male"
27,"Minnesota",2006,44,"5 TO 14","Female"
27,"Minnesota",2006,202,"15 TO 34","Male"
27,"Minnesota",2006,125,"15 TO 34","Female"
27,"Minnesota",2006,208,"35 TO 64","Male"
27,"Minnesota",2006,122,"35 TO 64","Female"
27,"Minnesota",2006,82,">= 65","Male"
27,"Minnesota",2006,69,">= 65","Female"
27,"Minnesota",2007,7,"0 TO 4","Male"
27,"Minnesota",2007,5,"0 TO 4","Female"
27,"Minnesota",2007,28,"5 TO 14","Male"
27,"Minnesota",2007,44,"5 TO 14","Female"
27,"Minnesota",2007,162,"15 TO 34","Male"
27,"Minnesota",2007,94,"15 TO 34","Female"
27,"Minnesota",2007,153,"35 TO 64","Male"
27,"Minnesota",2007,67,"35 TO 64","Female"
27,"Minnesota",2007,45,">= 65","Male"
27,"Minnesota",2007,56,">= 65","Female"
27,"Minnesota",2008,5,"0 TO 4","Male"
27,"Minnesota",2008,4,"0 TO 4","Female"
27,"Minnesota",2008,19,"5 TO 14","Male"
27,"Minnesota",2008,13,"5 TO 14","Female"
27,"Minnesota",2008,97,"15 TO 34","Male"
27,"Minnesota",2008,48,"15 TO 34","Female"
27,"Minnesota",2008,86,"35 TO 64","Male"
27,"Minnesota",2008,52,"35 TO 64","Female"
27,"Minnesota",2008,35,">= 65","Male"
27,"Minnesota",2008,18,">= 65","Female"
27,"Minnesota",2009,5,"0 TO 4","Male"
27,"Minnesota",2009,6,"0 TO 4","Female"
27,"Minnesota",2009,19,"5 TO 14","Male"
27,"Minnesota",2009,8,"5 TO 14","Female"
27,"Minnesota",2009,102,"15 TO 34","Male"
27,"Minnesota",2009,46,"15 TO 34","Female"
27,"Minnesota",2009,74,"35 TO 64","Male"
27,"Minnesota",2009,36,"35 TO 64","Female"
27,"Minnesota",2009,27,">= 65","Male"
27,"Minnesota",2009,25,">= 65","Female"
27,"Minnesota",2010,14,"0 TO 4","Male"
27,"Minnesota",2010,14,"0 TO 4","Female"
27,"Minnesota",2010,33,"5 TO 14","Male"
27,"Minnesota",2010,22,"5 TO 14","Female"
27,"Minnesota",2010,169,"15 TO 34","Male"
27,"Minnesota",2010,91,"15 TO 34","Female"
27,"Minnesota",2010,192,"35 TO 64","Male"
27,"Minnesota",2010,100,"35 TO 64","Female"
27,"Minnesota",2010,59,">= 65","Male"
27,"Minnesota",2010,52,">= 65","Female"
27,"Minnesota",2011,12,"0 TO 4","Male"
27,"Minnesota",2011,9,"0 TO 4","Female"
27,"Minnesota",2011,67,"5 TO 14","Male"
27,"Minnesota",2011,40,"5 TO 14","Female"
27,"Minnesota",2011,327,"15 TO 34","Male"
27,"Minnesota",2011,167,"15 TO 34","Female"
27,"Minnesota",2011,321,"35 TO 64","Male"
27,"Minnesota",2011,173,"35 TO 64","Female"
27,"Minnesota",2011,112,">= 65","Male"
27,"Minnesota",2011,74,">= 65","Female"
27,"Minnesota",2012,9,"0 TO 4","Male"
27,"Minnesota",2012,9,"0 TO 4","Female"
27,"Minnesota",2012,65,"5 TO 14","Male"
27,"Minnesota",2012,40,"5 TO 14","Female"
27,"Minnesota",2012,290,"15 TO 34","Male"
27,"Minnesota",2012,170,"15 TO 34","Female"
27,"Minnesota",2012,314,"35 TO 64","Male"
27,"Minnesota",2012,157,"35 TO 64","Female"
27,"Minnesota",2012,90,">= 65","Male"
27,"Minnesota",2012,81,">= 65","Female"
27,"Minnesota",2013,6,"0 TO 4","Male"
27,"Minnesota",2013,5,"0 TO 4","Female"
27,"Minnesota",2013,47,"5 TO 14","Male"
27,"Minnesota",2013,30,"5 TO 14","Female"
27,"Minnesota",2013,210,"15 TO 34","Male"
27,"Minnesota",2013,122,"15 TO 34","Female"
27,"Minnesota",2013,187,"35 TO 64","Male"
27,"Minnesota",2013,117,"35 TO 64","Female"
27,"Minnesota",2013,87,">= 65","Male"
27,"Minnesota",2013,64,">= 65","Female"
27,"Minnesota",2014,10,"0 TO 4","Male"
27,"Minnesota",2014,7,"0 TO 4","Female"
27,"Minnesota",2014,11,"5 TO 14","Male"
27,"Minnesota",2014,13,"5 TO 14","Female"
27,"Minnesota",2014,112,"15 TO 34","Male"
27,"Minnesota",2014,70,"15 TO 34","Female"
27,"Minnesota",2014,92,"35 TO 64","Male"
27,"Minnesota",2014,59,"35 TO 64","Female"
27,"Minnesota",2014,41,">= 65","Male"
27,"Minnesota",2014,20,">= 65","Female"
27,"Minnesota",2015,2,"0 TO 4","Male"
27,"Minnesota",2015,4,"0 TO 4","Female"
27,"Minnesota",2015,22,"5 TO 14","Male"
27,"Minnesota",2015,25,"5 TO 14","Female"
27,"Minnesota",2015,148,"15 TO 34","Male"
27,"Minnesota",2015,111,"15 TO 34","Female"
27,"Minnesota",2015,159,"35 TO 64","Male"
27,"Minnesota",2015,77,"35 TO 64","Female"
27,"Minnesota",2015,59,">= 65","Male"
27,"Minnesota",2015,45,">= 65","Female"
27,"Minnesota",2016,9,"0 TO 4","Male"
27,"Minnesota",2016,4,"0 TO 4","Female"
27,"Minnesota",2016,33,"5 TO 14","Male"
27,"Minnesota",2016,32,"5 TO 14","Female"
27,"Minnesota",2016,168,"15 TO 34","Male"
27,"Minnesota",2016,97,"15 TO 34","Female"
27,"Minnesota",2016,174,"35 TO 64","Male"
27,"Minnesota",2016,95,"35 TO 64","Female"
27,"Minnesota",2016,77,">= 65","Male"
27,"Minnesota",2016,39,">= 65","Female"
27,"Minnesota",2017,6,"0 TO 4","Male"
27,"Minnesota",2017,6,"0 TO 4","Female"
27,"Minnesota",2017,20,"5 TO 14","Male"
27,"Minnesota",2017,16,"5 TO 14","Female"
27,"Minnesota",2017,115,"15 TO 34","Male"
27,"Minnesota",2017,55,"15 TO 34","Female"
27,"Minnesota",2017,97,"35 TO 64","Male"
27,"Minnesota",2017,53,"35 TO 64","Female"
27,"Minnesota",2017,43,">= 65","Male"
27,"Minnesota",2017,27,">= 65","Female"
27,"Minnesota",2018,8,"0 TO 4","Male"
27,"Minnesota",2018,5,"0 TO 4","Female"
27,"Minnesota",2018,33,"5 TO 14","Male"
27,"Minnesota",2018,31,"5 TO 14","Female"
27,"Minnesota",2018,205,"15 TO 34","Male"
27,"Minnesota",2018,107,"15 TO 34","Female"
27,"Minnesota",2018,223,"35 TO 64","Male"
27,"Minnesota",2018,125,"35 TO 64","Female"
27,"Minnesota",2018,115,">= 65","Male"
27,"Minnesota",2018,68,">= 65","Female"
27,"Minnesota",2019,8,"0 TO 4","Male"
27,"Minnesota",2019,4,"0 TO 4","Female"
27,"Minnesota",2019,20,"5 TO 14","Male"
27,"Minnesota",2019,21,"5 TO 14","Female"
27,"Minnesota",2019,142,"15 TO 34","Male"
27,"Minnesota",2019,84,"15 TO 34","Female"
27,"Minnesota",2019,154,"35 TO 64","Male"
27,"Minnesota",2019,75,"35 TO 64","Female"
27,"Minnesota",2019,90,">= 65","Male"
27,"Minnesota",2019,47,">= 65","Female"
27,"Minnesota",2020,1,"0 TO 4","Male"
27,"Minnesota",2020,1,"0 TO 4","Female"
27,"Minnesota",2020,5,"5 TO 14","Male"
27,"Minnesota",2020,17,"5 TO 14","Female"
27,"Minnesota",2020,135,"15 TO 34","Male"
27,"Minnesota",2020,80,"15 TO 34","Female"
27,"Minnesota",2020,168,"35 TO 64","Male"
27,"Minnesota",2020,75,"35 TO 64","Female"
27,"Minnesota",2020,86,">= 65","Male"
27,"Minnesota",2020,45,">= 65","Female"
27,"Minnesota",2021,10,"0 TO 4","Male"
27,"Minnesota",2021,6,"0 TO 4","Female"
27,"Minnesota",2021,16,"5 TO 14","Male"
27,"Minnesota",2021,21,"5 TO 14","Female"
27,"Minnesota",2021,137,"15 TO 34","Male"
27,"Minnesota",2021,86,"15 TO 34","Female"
27,"Minnesota",2021,202,"35 TO 64","Male"
27,"Minnesota",2021,92,"35 TO 64","Female"
27,"Minnesota",2021,108,">= 65","Male"
27,"Minnesota",2021,55,">= 65","Female"
27,"Minnesota",2022,6,"0 TO 4","Male"
27,"Minnesota",2022,3,"0 TO 4","Female"
27,"Minnesota",2022,15,"5 TO 14","Male"
27,"Minnesota",2022,12,"5 TO 14","Female"
27,"Minnesota",2022,103,"15 TO 34","Male"
27,"Minnesota",2022,54,"15 TO 34","Female"
27,"Minnesota",2022,142,"35 TO 64","Male"
27,"Minnesota",2022,74,"35 TO 64","Female"
27,"Minnesota",2022,84,">= 65","Male"
27,"Minnesota",2022,48,">= 65","Female"
29,"Missouri",2000,10,"0 TO 4","Male"
29,"Missouri",2000,19,"0 TO 4","Female"
29,"Missouri",2000,43,"5 TO 14","Male"
29,"Missouri",2000,40,"5 TO 14","Female"
29,"Missouri",2000,569,"15 TO 34","Male"
29,"Missouri",2000,256,"15 TO 34","Female"
29,"Missouri",2000,527,"35 TO 64","Male"
29,"Missouri",2000,238,"35 TO 64","Female"
29,"Missouri",2000,101,">= 65","Male"
29,"Missouri",2000,89,">= 65","Female"
29,"Missouri",2001,22,"0 TO 4","Male"
29,"Missouri",2001,10,"0 TO 4","Female"
29,"Missouri",2001,48,"5 TO 14","Male"
29,"Missouri",2001,41,"5 TO 14","Female"
29,"Missouri",2001,732,"15 TO 34","Male"
29,"Missouri",2001,221,"15 TO 34","Female"
